candidate_id,proposed_url,page_type,cluster,parent_url,commercial_parent,primary_intent,secondary_intents,district,brand,series,model,condition,gsc_evidence,gsc_clicks,gsc_impressions,gsc_position,commercial_value,local_value,topical_value,unique_content,internal_link_value,positive_score,cannibalization_risk,doorway_risk,thin_content_risk,uniqueness_source,required_inlinks,recommended_outlinks,priority,release_wave,status,reason,locked_core_cluster,cluster_lock_state
B0-0359,/บริการ/รับซื้อโน้ตบุ๊ก-ตระการพืชผล/,local_service,Local/District×Service,/พื้นที่/trakan-phuet-phon/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก ตระการพืชผล,,trakan-phuet-phon,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/trakan-phuet-phon/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0360,/บริการ/รับซื้อคอมพิวเตอร์-ตระการพืชผล/,local_service,Local/District×Service,/พื้นที่/trakan-phuet-phon/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมพิวเตอร์ ตระการพืชผล,,trakan-phuet-phon,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/trakan-phuet-phon/; /บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,computer,LOCKED
B0-0361,/บริการ/รับซื้อมือถือ-พิบูลมังสาหาร/,local_service,Local/District×Service,/พื้นที่/phibun-mangsahan/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ พิบูลมังสาหาร,,phibun-mangsahan,,,,,2,0.0,0.0,,5,5,4,4,3,23,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/phibun-mangsahan/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0362,/บริการ/รับซื้อ-iphone-พิบูลมังสาหาร/,local_service,Local/District×Service,/พื้นที่/phibun-mangsahan/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone พิบูลมังสาหาร,,phibun-mangsahan,,,,,2,0.0,0.0,,5,5,4,4,3,23,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/phibun-mangsahan/; /บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0363,/บริการ/รับซื้อโน้ตบุ๊ก-พิบูลมังสาหาร/,local_service,Local/District×Service,/พื้นที่/phibun-mangsahan/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก พิบูลมังสาหาร,,phibun-mangsahan,,,,,2,0.0,0.0,,5,5,4,4,3,23,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/phibun-mangsahan/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0364,/บริการ/รับซื้อ-ipad-พิบูลมังสาหาร/,local_service,Local/District×Service,/พื้นที่/phibun-mangsahan/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad พิบูลมังสาหาร,,phibun-mangsahan,,,,,2,0.0,0.0,,5,5,4,4,3,23,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/phibun-mangsahan/; /บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0365,/บริการ/รับซื้อมือถือ-บุณฑริก/,local_service,Local/District×Service,/พื้นที่/buntharik/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ บุณฑริก,,buntharik,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/buntharik/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0366,/บริการ/รับซื้อโน้ตบุ๊ก-บุณฑริก/,local_service,Local/District×Service,/พื้นที่/buntharik/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก บุณฑริก,,buntharik,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/buntharik/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0367,/บริการ/รับซื้อคอมพิวเตอร์-บุณฑริก/,local_service,Local/District×Service,/พื้นที่/buntharik/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมพิวเตอร์ บุณฑริก,,buntharik,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/buntharik/; /บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,computer,LOCKED
B0-0368,/บริการ/รับซื้อมือถือ-นาจะหลวย/,local_service,Local/District×Service,/พื้นที่/na-chaluai/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ นาจะหลวย,,na-chaluai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/na-chaluai/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0369,/บริการ/รับซื้อโน้ตบุ๊ก-นาจะหลวย/,local_service,Local/District×Service,/พื้นที่/na-chaluai/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก นาจะหลวย,,na-chaluai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/na-chaluai/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0370,/บริการ/รับซื้อคอมพิวเตอร์-นาจะหลวย/,local_service,Local/District×Service,/พื้นที่/na-chaluai/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมพิวเตอร์ นาจะหลวย,,na-chaluai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/na-chaluai/; /บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,computer,LOCKED
B0-0371,/บริการ/รับซื้อมือถือ-สำโรง/,local_service,Local/District×Service,/พื้นที่/samrong/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ สำโรง,,samrong,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/samrong/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0372,/บริการ/รับซื้อโน้ตบุ๊ก-สำโรง/,local_service,Local/District×Service,/พื้นที่/samrong/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก สำโรง,,samrong,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/samrong/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0373,/บริการ/รับซื้อ-ipad-สำโรง/,local_service,Local/District×Service,/พื้นที่/samrong/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad สำโรง,,samrong,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/samrong/; /บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0374,/บริการ/รับซื้อมือถือ-กุดข้าวปุ้น/,local_service,Local/District×Service,/พื้นที่/kut-khaopun/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ กุดข้าวปุ้น,,kut-khaopun,,,,,4,0.0,0.0,,5,5,4,4,3,25,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/kut-khaopun/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0375,/บริการ/รับซื้อโน้ตบุ๊ก-กุดข้าวปุ้น/,local_service,Local/District×Service,/พื้นที่/kut-khaopun/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก กุดข้าวปุ้น,,kut-khaopun,,,,,4,0.0,0.0,,5,5,4,4,3,25,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/kut-khaopun/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0376,/บริการ/รับซื้อมือถือ-ศรีเมืองใหม่/,local_service,Local/District×Service,/พื้นที่/si-mueang-mai/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ ศรีเมืองใหม่,,si-mueang-mai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/si-mueang-mai/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0377,/บริการ/รับซื้อโน้ตบุ๊ก-ศรีเมืองใหม่/,local_service,Local/District×Service,/พื้นที่/si-mueang-mai/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก ศรีเมืองใหม่,,si-mueang-mai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/si-mueang-mai/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0378,/บริการ/รับซื้อมือถือ-น้ำขุ่น/,local_service,Local/District×Service,/พื้นที่/nam-khun/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ น้ำขุ่น,,nam-khun,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/nam-khun/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0379,/บริการ/รับซื้อโน้ตบุ๊ก-น้ำขุ่น/,local_service,Local/District×Service,/พื้นที่/nam-khun/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก น้ำขุ่น,,nam-khun,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/nam-khun/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0380,/บริการ/รับซื้อมือถือ-โพธิ์ไทร/,local_service,Local/District×Service,/พื้นที่/pho-sai/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ โพธิ์ไทร,,pho-sai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/pho-sai/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0381,/บริการ/รับซื้อโน้ตบุ๊ก-โพธิ์ไทร/,local_service,Local/District×Service,/พื้นที่/pho-sai/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อ โน้ตบุ๊ก โพธิ์ไทร,,pho-sai,,,,,3,0.0,0.0,,5,5,4,4,3,24,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/pho-sai/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P2,W6,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0382,/บริการ/รับซื้อเซิร์ฟเวอร์-อุบล/,b2b,B2B,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,รับซื้อ Server อุบล,,,,,,,3,0.0,0.0,,5,4,4,4,3,23,1,1,1,จำนวน/รุ่น/serial/asset list/สภาพ/การลบข้อมูล/วิธีประเมินล็อตเฉพาะประเภทสินทรัพย์,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/; /บทความ/เตรียมขายคอมบริษัทเก่า-ลบข้อมูลอย่างไร/,P3,W7,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0383,/บริการ/รับซื้ออุปกรณ์เน็ตเวิร์ก-อุบล/,b2b,B2B,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,รับซื้ออุปกรณ์ Network อุบล,,,,,,,3,0.0,0.0,,5,4,4,4,3,23,1,1,1,จำนวน/รุ่น/serial/asset list/สภาพ/การลบข้อมูล/วิธีประเมินล็อตเฉพาะประเภทสินทรัพย์,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/; /บทความ/เตรียมขายคอมบริษัทเก่า-ลบข้อมูลอย่างไร/,P3,W7,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0384,/บริการ/รับซื้อจอมอนิเตอร์ยกล็อต-อุบล/,b2b,B2B,/บริการ/รับซื้อคอมยกล็อต-อุบล/,/บริการ/รับซื้อคอมยกล็อต-อุบล/,รับซื้อจอมอนิเตอร์ยกล็อต อุบล,,,,,,,3,0.0,0.0,,5,4,4,4,3,23,1,1,1,จำนวน/รุ่น/serial/asset list/สภาพ/การลบข้อมูล/วิธีประเมินล็อตเฉพาะประเภทสินทรัพย์,/บริการ/รับซื้อคอมยกล็อต-อุบล/,/บริการ/รับซื้อคอมยกล็อต-อุบล/; /บทความ/เตรียมขายคอมบริษัทเก่า-ลบข้อมูลอย่างไร/,P3,W7,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0385,/บริการ/รับซื้อโทรศัพท์บริษัท-อุบล/,b2b,B2B,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,รับซื้อโทรศัพท์บริษัท อุบล,,,,,,,3,0.0,0.0,,5,4,4,4,3,23,1,1,1,จำนวน/รุ่น/serial/asset list/สภาพ/การลบข้อมูล/วิธีประเมินล็อตเฉพาะประเภทสินทรัพย์,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/; /บทความ/เตรียมขายคอมบริษัทเก่า-ลบข้อมูลอย่างไร/,P3,W7,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0386,/บริการ/รับซื้อแท็บเล็ตยกล็อต-อุบล/,b2b,B2B,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,รับซื้อแท็บเล็ตยกล็อต อุบล,,,,,,,3,0.0,0.0,,5,4,4,4,3,23,1,1,1,จำนวน/รุ่น/serial/asset list/สภาพ/การลบข้อมูล/วิธีประเมินล็อตเฉพาะประเภทสินทรัพย์,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/; /บทความ/เตรียมขายคอมบริษัทเก่า-ลบข้อมูลอย่างไร/,P3,W7,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0387,/บริการ/รับซื้อ-ups-อุบล/,b2b,B2B,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,รับซื้อ UPS เครื่องสำรองไฟ อุบล,,,,,,,3,0.0,0.0,,5,4,4,4,3,23,1,1,1,จำนวน/รุ่น/serial/asset list/สภาพ/การลบข้อมูล/วิธีประเมินล็อตเฉพาะประเภทสินทรัพย์,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/,/บริการ/รับซื้ออุปกรณ์ไอทียกล็อต-อุบล/; /บทความ/เตรียมขายคอมบริษัทเก่า-ลบข้อมูลอย่างไร/,P3,W7,READY,Qualified architecture candidate; implement only with unique page content.,b2b_lot,LOCKED
B0-0388,/บทความ/check-iphone-parts-repair-history-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อ-iphone-อุบล/,เช็กประวัติอะไหล่และการซ่อม iPhone ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0389,/บทความ/check-android-imei-account-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อมือถือ-อุบล/,เช็ก IMEI และบัญชี Android ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0390,/บทความ/check-samsung-frp-knox-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อ-samsung-อุบล/,เช็ก FRP / Knox Samsung ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อ-samsung-อุบล/,/บริการ/รับซื้อ-samsung-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0391,/บทความ/check-notebook-battery-health-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,เช็กสุขภาพแบตโน้ตบุ๊กก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0392,/บทความ/check-notebook-charger-wattage-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,เช็กที่ชาร์จและวัตต์โน้ตบุ๊กก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0393,/บทความ/check-ssd-health-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อ-ssd-อุบล/,เช็กสุขภาพ SSD ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อ-ssd-อุบล/,/บริการ/รับซื้อ-ssd-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,pc_hardware,LOCKED
B0-0394,/บทความ/check-ram-ddr4-ddr5-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อ-ram-อุบล/,ดูว่า RAM เป็น DDR4 หรือ DDR5 ก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อ-ram-อุบล/,/บริการ/รับซื้อ-ram-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,pc_hardware,LOCKED
B0-0395,/บทความ/check-gpu-serial-warranty-before-selling/,guide,Guide,/บทความ/,/บริการ/รับซื้อการ์ดจอ-อุบล/,เช็ก Serial และประกันการ์ดจอก่อนขาย,,,,,,,3,0.0,0.0,,3,3,4,4,3,20,1,0,1,ขั้นตอนตรวจจริงที่ช่วยให้ผู้ขายเตรียมข้อมูลก่อนประเมินและเชื่อมตรงไป money page,/บทความ/; /บริการ/รับซื้อการ์ดจอ-อุบล/,/บริการ/รับซื้อการ์ดจอ-อุบล/; /วิธีประเมินราคา/,P3,W8,READY,Qualified architecture candidate; implement only with unique page content.,pc_hardware,LOCKED
